learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,mean absolute error,root mean squared error,model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
3480000.0,223.15625,0.0,1000.0,0.0412070360650617,0.07540223921607944,3480000.0,0.0,24523.0,12262.0,12262.0,28.0,0.0,0.0,1.0
3490000.0,224.203125,0.0,1000.0,0.04171195194410554,0.07407691525438921,3490000.0,0.0,24591.0,12296.0,12296.0,28.0,0.0,0.0,1.0
3500000.0,225.234375,0.0,1000.0,0.04210064266184305,0.07859156905783185,3500000.0,0.0,24655.0,12328.0,12328.0,28.0,0.0,0.0,1.0
3510000.0,226.28125,0.0,1000.0,0.039249491069419155,0.06677759253134008,3510000.0,0.0,24713.0,12357.0,12357.0,28.0,0.0,0.0,1.0
3520000.0,227.3125,0.0,1000.0,0.04334869469545965,0.07714751222811571,3520000.0,0.0,24791.0,12396.0,12396.0,28.0,0.0,0.0,1.0
3530000.0,228.359375,0.0,1000.0,0.045003371117807923,0.09097381239279567,3530000.0,0.0,24859.0,12430.0,12430.0,28.0,0.0,0.0,1.0
3540000.0,229.390625,0.0,1000.0,0.042497932269743764,0.08023356679135331,3540000.0,0.0,24919.0,12460.0,12460.0,28.0,0.0,0.0,1.0
3550000.0,230.453125,0.0,1000.0,0.0421247707479985,0.08081660881426139,3550000.0,0.0,24995.0,12498.0,12498.0,28.0,0.0,0.0,1.0
3560000.0,231.515625,0.0,1000.0,0.04019748514802806,0.07220439443702126,3560000.0,0.0,25055.0,12528.0,12528.0,28.0,0.0,0.0,1.0
3570000.0,232.546875,0.0,1000.0,0.03845310434041594,0.0714224641690994,3570000.0,0.0,25119.0,12560.0,12560.0,28.0,0.0,0.0,1.0
3580000.0,233.59375,0.0,1000.0,0.03986435784706051,0.06982834442661985,3580000.0,0.0,25203.0,12602.0,12602.0,28.0,0.0,0.0,1.0
3590000.0,234.640625,0.0,1000.0,0.04037629700176176,0.07068767118570345,3590000.0,0.0,25273.0,12637.0,12637.0,28.0,0.0,0.0,1.0
3600000.0,235.6875,0.0,1000.0,0.04241625832113258,0.07741640449473894,3600000.0,0.0,25333.0,12667.0,12667.0,28.0,0.0,0.0,1.0
3610000.0,236.75,0.0,1000.0,0.039150583725616216,0.06872050240303904,3610000.0,0.0,25385.0,12693.0,12693.0,28.0,0.0,0.0,1.0
3620000.0,237.8125,0.0,1000.0,0.04019908213550301,0.06909881819290938,3620000.0,0.0,25451.0,12726.0,12726.0,28.0,0.0,0.0,1.0
3630000.0,238.875,0.0,1000.0,0.04165495638914988,0.08036443910473347,3630000.0,0.0,25521.0,12761.0,12761.0,28.0,0.0,0.0,1.0
3640000.0,239.921875,0.0,1000.0,0.043310266914630545,0.07951609708042405,3640000.0,0.0,25617.0,12809.0,12809.0,28.0,0.0,0.0,1.0
3650000.0,241.0,0.0,1000.0,0.03815835695580726,0.06756755415617285,3650000.0,0.0,25707.0,12854.0,12854.0,28.0,0.0,0.0,1.0
3660000.0,242.0625,0.0,1000.0,0.03953853347157923,0.06870072307711594,3660000.0,0.0,25769.0,12885.0,12885.0,28.0,0.0,0.0,1.0
3670000.0,243.125,0.0,1000.0,0.04019620659412536,0.07654741335527922,3670000.0,0.0,25825.0,12913.0,12913.0,28.0,0.0,0.0,1.0
3680000.0,244.203125,0.0,1000.0,0.04248997132532284,0.07751234918541534,3680000.0,0.0,25919.0,12960.0,12960.0,28.0,0.0,0.0,1.0
3690000.0,245.265625,0.0,1000.0,0.0414102234516676,0.07338500140212471,3690000.0,0.0,26005.0,13003.0,13003.0,28.0,0.0,0.0,1.0
3700000.0,246.375,0.0,1000.0,0.038632653244743596,0.0694413371319166,3700000.0,0.0,26067.0,13034.0,13034.0,28.0,0.0,0.0,1.0
3710000.0,247.453125,0.0,1000.0,0.03926281070333154,0.06874491927933604,3710000.0,0.0,26143.0,13072.0,13072.0,28.0,0.0,0.0,1.0
3720000.0,248.515625,0.0,1000.0,0.039148307948309945,0.07118511776145707,3720000.0,0.0,26231.0,13116.0,13116.0,28.0,0.0,0.0,1.0
3730000.0,249.5625,0.0,1000.0,0.04044356732104465,0.07005282744597036,3730000.0,0.0,26307.0,13154.0,13154.0,28.0,0.0,0.0,1.0
3740000.0,250.625,0.0,1000.0,0.03794044844677815,0.06467514855546055,3740000.0,0.0,26375.0,13188.0,13188.0,28.0,0.0,0.0,1.0
3750000.0,251.703125,0.0,1000.0,0.036715911529498074,0.0646181060715254,3750000.0,0.0,26451.0,13226.0,13226.0,28.0,0.0,0.0,1.0
3760000.0,252.796875,0.0,1000.0,0.038293944284173896,0.06502450768932348,3760000.0,0.0,26551.0,13276.0,13276.0,28.0,0.0,0.0,1.0
3770000.0,253.90625,0.0,1000.0,0.03721118031294086,0.06756763153175885,3770000.0,0.0,26637.0,13319.0,13319.0,28.0,0.0,0.0,1.0
3780000.0,255.0,0.0,1000.0,0.03999176967454124,0.07454230651573661,3780000.0,0.0,26715.0,13358.0,13358.0,28.0,0.0,0.0,1.0
3790000.0,256.078125,0.0,1000.0,0.03611075499098057,0.064125588160799,3790000.0,0.0,26813.0,13407.0,13407.0,28.0,0.0,0.0,1.0
3800000.0,257.1875,0.0,1000.0,0.03965618838012069,0.07306841952432676,3800000.0,0.0,26887.0,13444.0,13444.0,28.0,0.0,0.0,1.0
3810000.0,258.296875,0.0,1000.0,0.04062289414221657,0.07329391313098002,3810000.0,0.0,26947.0,13474.0,13474.0,28.0,0.0,0.0,1.0
3820000.0,259.375,0.0,1000.0,0.03932187449076133,0.06725885993313517,3820000.0,0.0,27039.0,13520.0,13520.0,29.0,0.0,0.0,1.0
3830000.0,260.484375,0.0,1000.0,0.03850892178442582,0.06487685922977433,3830000.0,0.0,27103.0,13552.0,13552.0,29.0,0.0,0.0,1.0
3840000.0,261.578125,0.0,1000.0,0.0379704118597285,0.06393839142032572,3840000.0,0.0,27173.0,13587.0,13587.0,29.0,0.0,0.0,1.0
3850000.0,262.765625,0.0,1000.0,0.04053235777808129,0.07063522243539505,3850000.0,0.0,27231.0,13616.0,13616.0,29.0,0.0,0.0,1.0
3860000.0,263.859375,0.0,1000.0,0.03781981130975857,0.06671123862691208,3860000.0,0.0,27283.0,13642.0,13642.0,29.0,0.0,0.0,1.0
3870000.0,264.984375,0.0,1000.0,0.03738884027886437,0.06721332611266044,3870000.0,0.0,27359.0,13680.0,13680.0,29.0,0.0,0.0,1.0
3880000.0,266.09375,0.0,1000.0,0.04231068785481396,0.08251414166210522,3880000.0,0.0,27431.0,13716.0,13716.0,29.0,0.0,0.0,1.0
3890000.0,267.21875,0.0,1000.0,0.0387570910876775,0.07080551646831447,3890000.0,0.0,27501.0,13751.0,13751.0,29.0,0.0,0.0,1.0
3900000.0,268.34375,0.0,1000.0,0.03787212414869555,0.0685425487899884,3900000.0,0.0,27569.0,13785.0,13785.0,29.0,0.0,0.0,1.0
3910000.0,269.46875,0.0,1000.0,0.03672964601152009,0.06549640243023092,3910000.0,0.0,27667.0,13834.0,13834.0,29.0,0.0,0.0,1.0
3920000.0,270.609375,0.0,1000.0,0.03800820150410792,0.06542372334460626,3920000.0,0.0,27721.0,13861.0,13861.0,29.0,0.0,0.0,1.0
3930000.0,271.734375,0.0,1000.0,0.04010243268605065,0.07133179161035415,3930000.0,0.0,27781.0,13891.0,13891.0,29.0,0.0,0.0,1.0
3940000.0,272.859375,0.0,1000.0,0.036813285109267305,0.06672280264938432,3940000.0,0.0,27843.0,13922.0,13922.0,29.0,0.0,0.0,1.0
3950000.0,274.0,0.0,1000.0,0.04009195967202166,0.07437063940822193,3950000.0,0.0,27911.0,13956.0,13956.0,29.0,0.0,0.0,1.0
3960000.0,275.125,0.0,1000.0,0.041033613440273974,0.07436599797477966,3960000.0,0.0,27989.0,13995.0,13995.0,29.0,0.0,0.0,1.0
3970000.0,276.265625,0.0,1000.0,0.03829118898922438,0.06580503946501366,3970000.0,0.0,28075.0,14038.0,14038.0,29.0,0.0,0.0,1.0
3980000.0,277.40625,0.0,1000.0,0.040059295859657645,0.07344928930330841,3980000.0,0.0,28173.0,14087.0,14087.0,29.0,0.0,0.0,1.0
3990000.0,278.53125,0.0,1000.0,0.03968595994429352,0.06757270650612471,3990000.0,0.0,28239.0,14120.0,14120.0,29.0,0.0,0.0,1.0
4000000.0,279.65625,0.0,1000.0,0.039036058279232476,0.0741478072510945,4000000.0,0.0,28325.0,14163.0,14163.0,29.0,0.0,0.0,1.0
4010000.0,280.8125,0.0,1000.0,0.03855133309232259,0.07010114916311885,4010000.0,0.0,28397.0,14199.0,14199.0,29.0,0.0,0.0,1.0
4020000.0,281.90625,0.0,1000.0,0.03811528565133449,0.06860250996066834,4020000.0,0.0,28469.0,14235.0,14235.0,29.0,0.0,0.0,1.0
4030000.0,283.0,0.0,1000.0,0.03958256799612317,0.07356885629816863,4030000.0,0.0,28515.0,14258.0,14258.0,29.0,0.0,0.0,1.0
4040000.0,284.15625,0.0,1000.0,0.03765022860425648,0.0675368128265385,4040000.0,0.0,28597.0,14299.0,14299.0,29.0,0.0,0.0,1.0
4050000.0,285.296875,0.0,1000.0,0.04089475572231322,0.07761191008874807,4050000.0,0.0,28663.0,14332.0,14332.0,29.0,0.0,0.0,1.0
4060000.0,286.40625,0.0,1000.0,0.04007400475825254,0.07834809518305189,4060000.0,0.0,28749.0,14375.0,14375.0,29.0,0.0,0.0,1.0
4070000.0,287.5625,0.0,1000.0,0.03751981350407432,0.06688751827041887,4070000.0,0.0,28815.0,14408.0,14408.0,29.0,0.0,0.0,1.0
4080000.0,288.71875,0.0,1000.0,0.036060065242007014,0.06517861153593683,4080000.0,0.0,28917.0,14459.0,14459.0,29.0,0.0,0.0,1.0
4090000.0,289.890625,0.0,1000.0,0.03831720512126954,0.06952794489675534,4090000.0,0.0,29009.0,14505.0,14505.0,29.0,0.0,0.0,1.0
4100000.0,291.046875,0.0,1000.0,0.03926200328162261,0.07006026837581233,4100000.0,0.0,29083.0,14542.0,14542.0,29.0,0.0,0.0,1.0
4110000.0,292.21875,0.0,1000.0,0.041829435570530434,0.08160410929503707,4110000.0,0.0,29157.0,14579.0,14579.0,29.0,0.0,0.0,1.0
4120000.0,293.390625,0.0,1000.0,0.03944101828422799,0.07344934316656304,4120000.0,0.0,29249.0,14625.0,14625.0,29.0,0.0,0.0,1.0
4130000.0,294.578125,0.0,1000.0,0.039409949538734355,0.06906713218542423,4130000.0,0.0,29337.0,14669.0,14669.0,29.0,0.0,0.0,1.0
4140000.0,295.734375,0.0,1000.0,0.04203943256242953,0.08363052073638537,4140000.0,0.0,29413.0,14707.0,14707.0,29.0,0.0,0.0,1.0
4150000.0,296.921875,0.0,1000.0,0.03783112298090293,0.06740243172695387,4150000.0,0.0,29481.0,14741.0,14741.0,29.0,0.0,0.0,1.0
4160000.0,298.109375,0.0,1000.0,0.040676094714887014,0.07202533465477026,4160000.0,0.0,29571.0,14786.0,14786.0,29.0,0.0,0.0,1.0
4170000.0,299.25,0.0,1000.0,0.0381165760685228,0.07275936544199538,4170000.0,0.0,29633.0,14817.0,14817.0,29.0,0.0,0.0,1.0
4180000.0,300.421875,0.0,1000.0,0.03736682268136585,0.06674933983852871,4180000.0,0.0,29707.0,14854.0,14854.0,29.0,0.0,0.0,1.0
4190000.0,301.59375,0.0,1000.0,0.039138895130130004,0.06758873661233102,4190000.0,0.0,29785.0,14893.0,14893.0,29.0,0.0,0.0,1.0
4200000.0,302.765625,0.0,1000.0,0.039681492426521615,0.0678084024030343,4200000.0,0.0,29847.0,14924.0,14924.0,29.0,0.0,0.0,1.0
4206321.0,303.875,0.0,1000.0,0.03808467957471038,0.06800977438569081,4206321.0,0.0,29883.0,14942.0,14942.0,29.0,0.0,0.0,1.0
